python3 train.py
Ordinary Least Squares Calculated thetas: theta_0 (intercept) = 8499.599649933216, theta_1 (slope) = -0.021448963591702303
Iteration 2922: slope = -0.9383956315902997, intercept_y = 0.9146004020357296, y_pred = 0.01
Iteration 2923: slope = -0.9384603459251221, intercept_y = 0.9146249439249591, y_pred = 0.01
Iteration 2924: slope = -0.938524996008057, intercept_y = 0.9146494614476752, y_pred = 0.01
Iteration 2925: slope = -0.9385895819028975, intercept_y = 0.9146739546280706, y_pred = 0.01
Iteration 2926: slope = -0.938654103673373, intercept_y = 0.9146984234903133, y_pred = 0.01
Iteration 2927: slope = -0.9387185613831495, intercept_y = 0.9147228680585479, y_pred = 0.01
Iteration 2928: slope = -0.9387829550958299, intercept_y = 0.9147472883568947, y_pred = 0.01
Iteration 2929: slope = -0.938847284874954, intercept_y = 0.9147716844094502, y_pred = 0.01
Iteration 2930: slope = -0.9389115507839985, intercept_y = 0.914796056240287, y_pred = 0.01
Iteration 2931: slope = -0.938975752886377, intercept_y = 0.9148204038734536, y_pred = 0.01
Iteration 2932: slope = -0.9390398912454404, intercept_y = 0.9148447273329748, y_pred = 0.01
Iteration 2933: slope = -0.9391039659244763, intercept_y = 0.9148690266428516, y_pred = 0.01
Iteration 2934: slope = -0.9391679769867097, intercept_y = 0.914893301827061, y_pred = 0.01
Iteration 2935: slope = -0.9392319244953029, intercept_y = 0.9149175529095561, y_pred = 0.01
Iteration 2936: slope = -0.9392958085133554, intercept_y = 0.9149417799142666, y_pred = 0.01
Iteration 2937: slope = -0.9393596291039039, intercept_y = 0.9149659828650982, y_pred = 0.01
Iteration 2938: slope = -0.9394233863299227, intercept_y = 0.9149901617859328, y_pred = 0.01
Iteration 2939: slope = -0.9394870802543236, intercept_y = 0.9150143167006288, y_pred = 0.01
Iteration 2940: slope = -0.9395507109399558, intercept_y = 0.9150384476330207, y_pred = 0.01
Iteration 2941: slope = -0.9396142784496062, intercept_y = 0.9150625546069194, y_pred = 0.01
Iteration 2942: slope = -0.9396777828459993, intercept_y = 0.9150866376461123, y_pred = 0.01
Iteration 2943: slope = -0.9397412241917974, intercept_y = 0.915110696774363, y_pred = 0.01
Iteration 2944: slope = -0.9398046025496005, intercept_y = 0.9151347320154115, y_pred = 0.01
Iteration 2945: slope = -0.9398679179819465, intercept_y = 0.9151587433929744, y_pred = 0.01
Iteration 2946: slope = -0.9399311705513111, intercept_y = 0.9151827309307448, y_pred = 0.01
Iteration 2947: slope = -0.9399943603201082, intercept_y = 0.9152066946523918, y_pred = 0.01
Iteration 2948: slope = -0.9400574873506895, intercept_y = 0.9152306345815615, y_pred = 0.01
Iteration 2949: slope = -0.9401205517053449, intercept_y = 0.9152545507418764, y_pred = 0.01
Iteration 2950: slope = -0.9401835534463026, intercept_y = 0.9152784431569355, y_pred = 0.01
Iteration 2951: slope = -0.9402464926357286, intercept_y = 0.9153023118503144, y_pred = 0.01
Iteration 2952: slope = -0.9403093693357276, intercept_y = 0.9153261568455652, y_pred = 0.01
Iteration 2953: slope = -0.9403721836083425, intercept_y = 0.9153499781662167, y_pred = 0.01
Iteration 2954: slope = -0.9404349355155546, intercept_y = 0.9153737758357742, y_pred = 0.01
Iteration 2955: slope = -0.9404976251192835, intercept_y = 0.9153975498777199, y_pred = 0.01
Iteration 2956: slope = -0.9405602524813875, intercept_y = 0.9154213003155126, y_pred = 0.01
Iteration 2957: slope = -0.9406228176636635, intercept_y = 0.9154450271725877, y_pred = 0.01
Iteration 2958: slope = -0.9406853207278469, intercept_y = 0.9154687304723574, y_pred = 0.01
Iteration 2959: slope = -0.940747761735612, intercept_y = 0.9154924102382108, y_pred = 0.01
Iteration 2960: slope = -0.9408101407485718, intercept_y = 0.9155160664935136, y_pred = 0.01
Iteration 2961: slope = -0.940872457828278, intercept_y = 0.9155396992616083, y_pred = 0.01
Iteration 2962: slope = -0.9409347130362213, intercept_y = 0.9155633085658142, y_pred = 0.01
Iteration 2963: slope = -0.9409969064338314, intercept_y = 0.9155868944294276, y_pred = 0.01
Iteration 2964: slope = -0.9410590380824768, intercept_y = 0.9156104568757216, y_pred = 0.01
Iteration 2965: slope = -0.9411211080434653, intercept_y = 0.9156339959279461, y_pred = 0.01
Iteration 2966: slope = -0.9411831163780436, intercept_y = 0.9156575116093282, y_pred = 0.01
Iteration 2967: slope = -0.941245063147398, intercept_y = 0.9156810039430715, y_pred = 0.01
Iteration 2968: slope = -0.9413069484126536, intercept_y = 0.9157044729523569, y_pred = 0.01
Iteration 2969: slope = -0.941368772234875, intercept_y = 0.9157279186603421, y_pred = 0.01
Iteration 2970: slope = -0.9414305346750662, intercept_y = 0.915751341090162, y_pred = 0.01
Iteration 2971: slope = -0.9414922357941705, intercept_y = 0.9157747402649283, y_pred = 0.01
Iteration 2972: slope = -0.9415538756530709, intercept_y = 0.91579811620773, y_pred = 0.01
Iteration 2973: slope = -0.9416154543125899, intercept_y = 0.915821468941633, y_pred = 0.01
Iteration 2974: slope = -0.9416769718334893, intercept_y = 0.9158447984896803, y_pred = 0.01
Iteration 2975: slope = -0.941738428276471, intercept_y = 0.9158681048748921, y_pred = 0.01
Iteration 2976: slope = -0.9417998237021765, intercept_y = 0.9158913881202658, y_pred = 0.01
Iteration 2977: slope = -0.941861158171187, intercept_y = 0.9159146482487758, y_pred = 0.01
Iteration 2978: slope = -0.9419224317440236, intercept_y = 0.9159378852833737, y_pred = 0.01
Iteration 2979: slope = -0.9419836444811472, intercept_y = 0.9159610992469885, y_pred = 0.01
Iteration 2980: slope = -0.9420447964429589, intercept_y = 0.9159842901625264, y_pred = 0.01
Iteration 2981: slope = -0.9421058876897997, intercept_y = 0.9160074580528705, y_pred = 0.01
Iteration 2982: slope = -0.9421669182819508, intercept_y = 0.9160306029408817, y_pred = 0.01
Iteration 2983: slope = -0.9422278882796332, intercept_y = 0.9160537248493978, y_pred = 0.01
Iteration 2984: slope = -0.9422887977430086, intercept_y = 0.9160768238012342, y_pred = 0.01
Iteration 2985: slope = -0.9423496467321786, intercept_y = 0.9160998998191835, y_pred = 0.01
Iteration 2986: slope = -0.9424104353071853, intercept_y = 0.9161229529260156, y_pred = 0.01
Iteration 2987: slope = -0.9424711635280111, intercept_y = 0.9161459831444781, y_pred = 0.01
Iteration 2988: slope = -0.9425318314545789, intercept_y = 0.9161689904972957, y_pred = 0.01
Iteration 2989: slope = -0.9425924391467521, intercept_y = 0.9161919750071706, y_pred = 0.01
Iteration 2990: slope = -0.9426529866643347, intercept_y = 0.9162149366967827, y_pred = 0.01
Iteration 2991: slope = -0.9427134740670713, intercept_y = 0.9162378755887889, y_pred = 0.01
Iteration 2992: slope = -0.9427739014146471, intercept_y = 0.916260791705824, y_pred = 0.01
Iteration 2993: slope = -0.9428342687666882, intercept_y = 0.9162836850705003, y_pred = 0.01
Iteration 2994: slope = -0.9428945761827613, intercept_y = 0.9163065557054075, y_pred = 0.01
Iteration 2995: slope = -0.9429548237223742, intercept_y = 0.916329403633113, y_pred = 0.01
Iteration 2996: slope = -0.9430150114449753, intercept_y = 0.9163522288761616, y_pred = 0.01
Iteration 2997: slope = -0.9430751394099544, intercept_y = 0.9163750314570761, y_pred = 0.01
Iteration 2998: slope = -0.9431352076766418, intercept_y = 0.9163978113983565, y_pred = 0.01
Iteration 2999: slope = -0.9431952163043095, intercept_y = 0.9164205687224807, y_pred = 0.01
Iteration 3000: slope = -0.94325516535217, intercept_y = 0.9164433034519042, y_pred = 0.01
Iteration 3001: slope = -0.9433150548793776, intercept_y = 0.9164660156090603, y_pred = 0.01
Iteration 3002: slope = -0.9433748849450276, intercept_y = 0.91648870521636, y_pred = 0.01
Iteration 3003: slope = -0.9434346556081566, intercept_y = 0.9165113722961918, y_pred = 0.01
Iteration 3004: slope = -0.9434943669277427, intercept_y = 0.9165340168709225, y_pred = 0.01
Iteration 3005: slope = -0.9435540189627052, intercept_y = 0.9165566389628962, y_pred = 0.01
Iteration 3006: slope = -0.9436136117719052, intercept_y = 0.916579238594435, y_pred = 0.01
Iteration 3007: slope = -0.9436731454141452, intercept_y = 0.9166018157878388, y_pred = 0.01
Iteration 3008: slope = -0.9437326199481694, intercept_y = 0.9166243705653855, y_pred = 0.01
Iteration 3009: slope = -0.9437920354326635, intercept_y = 0.9166469029493307, y_pred = 0.01
Iteration 3010: slope = -0.9438513919262553, intercept_y = 0.916669412961908, y_pred = 0.01
Iteration 3011: slope = -0.943910689487514, intercept_y = 0.9166919006253288, y_pred = 0.01
Iteration 3012: slope = -0.9439699281749508, intercept_y = 0.9167143659617827, y_pred = 0.01
Iteration 3013: slope = -0.9440291080470189, intercept_y = 0.9167368089934371, y_pred = 0.01
Iteration 3014: slope = -0.9440882291621132, intercept_y = 0.9167592297424374, y_pred = 0.01
Iteration 3015: slope = -0.944147291578571, intercept_y = 0.9167816282309069, y_pred = 0.01
Iteration 3016: slope = -0.9442062953546714, intercept_y = 0.9168040044809472, y_pred = 0.01
Iteration 3017: slope = -0.9442652405486356, intercept_y = 0.9168263585146378, y_pred = 0.01
Iteration 3018: slope = -0.9443241272186272, intercept_y = 0.9168486903540363, y_pred = 0.01
Iteration 3019: slope = -0.9443829554227521, intercept_y = 0.9168710000211783, y_pred = 0.01
Iteration 3020: slope = -0.9444417252190581, intercept_y = 0.9168932875380776, y_pred = 0.01
Iteration 3021: slope = -0.9445004366655358, intercept_y = 0.9169155529267263, y_pred = 0.01
Iteration 3022: slope = -0.9445590898201182, intercept_y = 0.9169377962090944, y_pred = 0.01
Iteration 3023: slope = -0.9446176847406803, intercept_y = 0.9169600174071303, y_pred = 0.01
Iteration 3024: slope = -0.9446762214850403, intercept_y = 0.9169822165427605, y_pred = 0.01
Iteration 3025: slope = -0.9447347001109584, intercept_y = 0.9170043936378897, y_pred = 0.01
Iteration 3026: slope = -0.944793120676138, intercept_y = 0.9170265487144009, y_pred = 0.01
Iteration 3027: slope = -0.9448514832382248, intercept_y = 0.9170486817941554, y_pred = 0.01
Iteration 3028: slope = -0.9449097878548073, intercept_y = 0.9170707928989928, y_pred = 0.01
Iteration 3029: slope = -0.944968034583417, intercept_y = 0.917092882050731, y_pred = 0.01
Iteration 3030: slope = -0.9450262234815284, intercept_y = 0.9171149492711661, y_pred = 0.01
Iteration 3031: slope = -0.9450843546065585, intercept_y = 0.9171369945820728, y_pred = 0.01
Iteration 3032: slope = -0.9451424280158676, intercept_y = 0.9171590180052039, y_pred = 0.01
Iteration 3033: slope = -0.945200443766759, intercept_y = 0.917181019562291, y_pred = 0.01
Iteration 3034: slope = -0.9452584019164791, intercept_y = 0.9172029992750438, y_pred = 0.01
Iteration 3035: slope = -0.9453163025222175, intercept_y = 0.9172249571651504, y_pred = 0.01
Iteration 3036: slope = -0.945374145641107, intercept_y = 0.9172468932542777, y_pred = 0.01
Iteration 3037: slope = -0.9454319313302235, intercept_y = 0.9172688075640707, y_pred = 0.01
Iteration 3038: slope = -0.9454896596465865, intercept_y = 0.9172907001161532, y_pred = 0.01
Iteration 3039: slope = -0.9455473306471587, intercept_y = 0.9173125709321275, y_pred = 0.01
Iteration 3040: slope = -0.9456049443888462, intercept_y = 0.9173344200335742, y_pred = 0.01
Iteration 3041: slope = -0.945662500928499, intercept_y = 0.9173562474420529, y_pred = 0.01
Iteration 3042: slope = -0.9457200003229101, intercept_y = 0.9173780531791014, y_pred = 0.01
Iteration 3043: slope = -0.9457774426288166, intercept_y = 0.9173998372662362, y_pred = 0.01
Iteration 3044: slope = -0.9458348279028989, intercept_y = 0.9174215997249526, y_pred = 0.01
Iteration 3045: slope = -0.9458921562017814, intercept_y = 0.9174433405767245, y_pred = 0.01
Iteration 3046: slope = -0.9459494275820319, intercept_y = 0.9174650598430044, y_pred = 0.01
Iteration 3047: slope = -0.9460066421001626, intercept_y = 0.9174867575452236, y_pred = 0.01
Iteration 3048: slope = -0.9460637998126292, intercept_y = 0.917508433704792, y_pred = 0.01
Iteration 3049: slope = -0.9461209007758314, intercept_y = 0.9175300883430982, y_pred = 0.01
Iteration 3050: slope = -0.946177945046113, intercept_y = 0.9175517214815099, y_pred = 0.01
Iteration 3051: slope = -0.9462349326797616, intercept_y = 0.9175733331413731, y_pred = 0.01
Iteration 3052: slope = -0.9462918637330092, intercept_y = 0.917594923344013, y_pred = 0.01
Iteration 3053: slope = -0.946348738262032, intercept_y = 0.9176164921107336, y_pred = 0.01
Iteration 3054: slope = -0.9464055563229502, intercept_y = 0.9176380394628174, y_pred = 0.01
Iteration 3055: slope = -0.9464623179718283, intercept_y = 0.9176595654215262, y_pred = 0.01
Iteration 3056: slope = -0.9465190232646754, intercept_y = 0.9176810700081004, y_pred = 0.01
Iteration 3057: slope = -0.9465756722574448, intercept_y = 0.9177025532437595, y_pred = 0.01
Iteration 3058: slope = -0.946632265006034, intercept_y = 0.9177240151497017, y_pred = 0.01
Iteration 3059: slope = -0.9466888015662855, intercept_y = 0.9177454557471044, y_pred = 0.01
Iteration 3060: slope = -0.9467452819939861, intercept_y = 0.917766875057124, y_pred = 0.01
Iteration 3061: slope = -0.9468017063448673, intercept_y = 0.9177882731008955, y_pred = 0.01
Iteration 3062: slope = -0.9468580746746049, intercept_y = 0.9178096498995333, y_pred = 0.01
Iteration 3063: slope = -0.94691438703882, intercept_y = 0.9178310054741307, y_pred = 0.01
Iteration 3064: slope = -0.9469706434930781, intercept_y = 0.9178523398457601, y_pred = 0.01
Iteration 3065: slope = -0.9470268440928896, intercept_y = 0.9178736530354729, y_pred = 0.01
Iteration 3066: slope = -0.9470829888937099, intercept_y = 0.9178949450642997, y_pred = 0.01
Iteration 3067: slope = -0.9471390779509391, intercept_y = 0.9179162159532501, y_pred = 0.01
Iteration 3068: slope = -0.9471951113199226, intercept_y = 0.917937465723313, y_pred = 0.01
Iteration 3069: slope = -0.9472510890559507, intercept_y = 0.9179586943954564, y_pred = 0.01
Iteration 3070: slope = -0.9473070112142586, intercept_y = 0.9179799019906274, y_pred = 0.01
Iteration 3071: slope = -0.9473628778500272, intercept_y = 0.9180010885297523, y_pred = 0.01
Iteration 3072: slope = -0.9474186890183819, intercept_y = 0.9180222540337367, y_pred = 0.01
Iteration 3073: slope = -0.9474744447743939, intercept_y = 0.9180433985234655, y_pred = 0.01
Iteration 3074: slope = -0.9475301451730797, intercept_y = 0.9180645220198027, y_pred = 0.01
Iteration 3075: slope = -0.9475857902694008, intercept_y = 0.9180856245435918, y_pred = 0.01
Iteration 3076: slope = -0.9476413801182646, intercept_y = 0.9181067061156553, y_pred = 0.01
Iteration 3077: slope = -0.9476969147745237, intercept_y = 0.9181277667567953, y_pred = 0.01
Iteration 3078: slope = -0.9477523942929762, intercept_y = 0.9181488064877932, y_pred = 0.01
Iteration 3079: slope = -0.947807818728366, intercept_y = 0.9181698253294096, y_pred = 0.01
Iteration 3080: slope = -0.9478631881353825, intercept_y = 0.9181908233023848, y_pred = 0.01
Iteration 3081: slope = -0.9479185025686608, intercept_y = 0.9182118004274381, y_pred = 0.01
Iteration 3082: slope = -0.947973762082782, intercept_y = 0.9182327567252686, y_pred = 0.01
Iteration 3083: slope = -0.9480289667322724, intercept_y = 0.9182536922165546, y_pred = 0.01
Iteration 3084: slope = -0.948084116571605, intercept_y = 0.918274606921954, y_pred = 0.01
Iteration 3085: slope = -0.948139211655198, intercept_y = 0.9182955008621041, y_pred = 0.01
Iteration 3086: slope = -0.948194252037416, intercept_y = 0.9183163740576218, y_pred = 0.01
Iteration 3087: slope = -0.9482492377725694, intercept_y = 0.9183372265291034, y_pred = 0.01
Iteration 3088: slope = -0.9483041689149149, intercept_y = 0.918358058297125, y_pred = 0.01
Iteration 3089: slope = -0.948359045518655, intercept_y = 0.9183788693822421, y_pred = 0.01
Iteration 3090: slope = -0.9484138676379387, intercept_y = 0.9183996598049897, y_pred = 0.01
Iteration 3091: slope = -0.948468635326861, intercept_y = 0.9184204295858825, y_pred = 0.01
Iteration 3092: slope = -0.9485233486394634, intercept_y = 0.9184411787454151, y_pred = 0.01
Iteration 3093: slope = -0.9485780076297337, intercept_y = 0.9184619073040612, y_pred = 0.01
Iteration 3094: slope = -0.9486326123516058, intercept_y = 0.9184826152822746, y_pred = 0.01
Iteration 3095: slope = -0.9486871628589605, intercept_y = 0.9185033027004886, y_pred = 0.01
Iteration 3096: slope = -0.9487416592056249, intercept_y = 0.9185239695791164, y_pred = 0.01
Iteration 3097: slope = -0.9487961014453726, intercept_y = 0.9185446159385507, y_pred = 0.01
Iteration 3098: slope = -0.948850489631924, intercept_y = 0.9185652417991642, y_pred = 0.01
Iteration 3099: slope = -0.9489048238189458, intercept_y = 0.9185858471813091, y_pred = 0.01
Iteration 3100: slope = -0.9489591040600518, intercept_y = 0.9186064321053176, y_pred = 0.01
Iteration 3101: slope = -0.9490133304088024, intercept_y = 0.9186269965915015, y_pred = 0.01
Iteration 3102: slope = -0.9490675029187049, intercept_y = 0.9186475406601528, y_pred = 0.01
Iteration 3103: slope = -0.9491216216432132, intercept_y = 0.9186680643315429, y_pred = 0.01
Iteration 3104: slope = -0.9491756866357286, intercept_y = 0.9186885676259235, y_pred = 0.01
Iteration 3105: slope = -0.949229697949599, intercept_y = 0.9187090505635259, y_pred = 0.01
Iteration 3106: slope = -0.9492836556381195, intercept_y = 0.9187295131645614, y_pred = 0.01
Iteration 3107: slope = -0.9493375597545322, intercept_y = 0.9187499554492213, y_pred = 0.01
Iteration 3108: slope = -0.9493914103520263, intercept_y = 0.9187703774376768, y_pred = 0.01
Iteration 3109: slope = -0.9494452074837385, intercept_y = 0.918790779150079, y_pred = 0.01
Iteration 3110: slope = -0.9494989512027524, intercept_y = 0.9188111606065591, y_pred = 0.01
Iteration 3111: slope = -0.949552641562099, intercept_y = 0.9188315218272283, y_pred = 0.01
Iteration 3112: slope = -0.9496062786147565, intercept_y = 0.9188518628321777, y_pred = 0.01
Iteration 3113: slope = -0.949659862413651, intercept_y = 0.9188721836414787, y_pred = 0.01
Iteration 3114: slope = -0.9497133930116555, intercept_y = 0.9188924842751826, y_pred = 0.01
Iteration 3115: slope = -0.9497668704615907, intercept_y = 0.9189127647533207, y_pred = 0.01
Iteration 3116: slope = -0.949820294816225, intercept_y = 0.9189330250959047, y_pred = 0.01
Iteration 3117: slope = -0.9498736661282742, intercept_y = 0.9189532653229261, y_pred = 0.01
Iteration 3118: slope = -0.9499269844504018, intercept_y = 0.9189734854543569, y_pred = 0.01
Iteration 3119: slope = -0.9499802498352191, intercept_y = 0.9189936855101489, y_pred = 0.01
Iteration 3120: slope = -0.9500334623352852, intercept_y = 0.9190138655102345, y_pred = 0.01
Iteration 3121: slope = -0.9500866220031069, intercept_y = 0.9190340254745258, y_pred = 0.01
Iteration 3122: slope = -0.9501397288911388, intercept_y = 0.9190541654229156, y_pred = 0.01
Iteration 3123: slope = -0.9501927830517837, intercept_y = 0.9190742853752768, y_pred = 0.01
Iteration 3124: slope = -0.9502457845373921, intercept_y = 0.9190943853514625, y_pred = 0.01
Iteration 3125: slope = -0.9502987334002625, intercept_y = 0.919114465371306, y_pred = 0.01
Iteration 3126: slope = -0.9503516296926418, intercept_y = 0.9191345254546213, y_pred = 0.01
Iteration 3127: slope = -0.9504044734667247, intercept_y = 0.9191545656212021, y_pred = 0.01
Iteration 3128: slope = -0.9504572647746543, intercept_y = 0.9191745858908231, y_pred = 0.01
Iteration 3129: slope = -0.9505100036685218, intercept_y = 0.919194586283239, y_pred = 0.01
Iteration 3130: slope = -0.9505626902003667, intercept_y = 0.919214566818185, y_pred = 0.01
Iteration 3131: slope = -0.9506153244221768, intercept_y = 0.9192345275153766, y_pred = 0.01
Iteration 3132: slope = -0.9506679063858883, intercept_y = 0.9192544683945099, y_pred = 0.01
Iteration 3133: slope = -0.950720436143386, intercept_y = 0.9192743894752612, y_pred = 0.01
Iteration 3134: slope = -0.950772913746503, intercept_y = 0.9192942907772874, y_pred = 0.01
Iteration 3135: slope = -0.9508253392470208, intercept_y = 0.9193141723202259, y_pred = 0.01
Iteration 3136: slope = -0.95087771269667, intercept_y = 0.9193340341236947, y_pred = 0.01
Iteration 3137: slope = -0.9509300341471293, intercept_y = 0.9193538762072923, y_pred = 0.01
Iteration 3138: slope = -0.9509823036500263, intercept_y = 0.9193736985905974, y_pred = 0.01
Iteration 3139: slope = -0.9510345212569374, intercept_y = 0.9193935012931695, y_pred = 0.01
Iteration 3140: slope = -0.9510866870193878, intercept_y = 0.9194132843345489, y_pred = 0.01
Iteration 3141: slope = -0.9511388009888514, intercept_y = 0.9194330477342563, y_pred = 0.01
Iteration 3142: slope = -0.9511908632167511, intercept_y = 0.9194527915117928, y_pred = 0.01
Iteration 3143: slope = -0.9512428737544587, intercept_y = 0.9194725156866405, y_pred = 0.01
Iteration 3144: slope = -0.9512948326532951, intercept_y = 0.9194922202782619, y_pred = 0.01
Iteration 3145: slope = -0.95134673996453, intercept_y = 0.9195119053061005, y_pred = 0.01
Iteration 3146: slope = -0.9513985957393825, intercept_y = 0.91953157078958, y_pred = 0.01
Iteration 3147: slope = -0.9514504000290206, intercept_y = 0.9195512167481054, y_pred = 0.01
Iteration 3148: slope = -0.9515021528845616, intercept_y = 0.9195708432010619, y_pred = 0.01
Iteration 3149: slope = -0.9515538543570722, intercept_y = 0.9195904501678157, y_pred = 0.01
Iteration 3150: slope = -0.9516055044975681, intercept_y = 0.9196100376677139, y_pred = 0.01
Iteration 3151: slope = -0.9516571033570146, intercept_y = 0.919629605720084, y_pred = 0.01
Iteration 3152: slope = -0.9517086509863262, intercept_y = 0.9196491543442348, y_pred = 0.01
Iteration 3153: slope = -0.9517601474363669, intercept_y = 0.9196686835594555, y_pred = 0.01
Iteration 3154: slope = -0.9518115927579505, intercept_y = 0.9196881933850165, y_pred = 0.01
Iteration 3155: slope = -0.9518629870018398, intercept_y = 0.9197076838401688, y_pred = 0.01
Iteration 3156: slope = -0.9519143302187476, intercept_y = 0.9197271549441444, y_pred = 0.01
Iteration 3157: slope = -0.9519656224593364, intercept_y = 0.9197466067161562, y_pred = 0.01
Iteration 3158: slope = -0.952016863774218, intercept_y = 0.919766039175398, y_pred = 0.01
Iteration 3159: slope = -0.9520680542139544, intercept_y = 0.9197854523410447, y_pred = 0.01
Iteration 3160: slope = -0.952119193829057, intercept_y = 0.9198048462322519, y_pred = 0.01
Iteration 3161: slope = -0.9521702826699873, intercept_y = 0.9198242208681563, y_pred = 0.01
Iteration 3162: slope = -0.9522213207871567, intercept_y = 0.9198435762678756, y_pred = 0.01
Iteration 3163: slope = -0.9522723082309265, intercept_y = 0.9198629124505086, y_pred = 0.01
Iteration 3164: slope = -0.9523232450516079, intercept_y = 0.9198822294351349, y_pred = 0.01
Iteration 3165: slope = -0.9523741312994624, intercept_y = 0.9199015272408154, y_pred = 0.01
Iteration 3166: slope = -0.9524249670247013, intercept_y = 0.9199208058865921, y_pred = 0.01
Iteration 3167: slope = -0.9524757522774862, intercept_y = 0.9199400653914879, y_pred = 0.01
Iteration 3168: slope = -0.9525264871079288, intercept_y = 0.9199593057745069, y_pred = 0.01
Iteration 3169: slope = -0.9525771715660912, intercept_y = 0.9199785270546343, y_pred = 0.01
Iteration 3170: slope = -0.9526278057019858, intercept_y = 0.9199977292508366, y_pred = 0.01
Iteration 3171: slope = -0.9526783895655752, intercept_y = 0.9200169123820612, y_pred = 0.01
Iteration 3172: slope = -0.9527289232067724, intercept_y = 0.920036076467237, y_pred = 0.01
Iteration 3173: slope = -0.952779406675441, intercept_y = 0.9200552215252737, y_pred = 0.01
Iteration 3174: slope = -0.952829840021395, intercept_y = 0.9200743475750628, y_pred = 0.01
Iteration 3175: slope = -0.9528802232943989, intercept_y = 0.9200934546354764, y_pred = 0.01
Iteration 3176: slope = -0.9529305565441678, intercept_y = 0.9201125427253685, y_pred = 0.01
Iteration 3177: slope = -0.9529808398203675, intercept_y = 0.9201316118635737, y_pred = 0.01
Iteration 3178: slope = -0.9530310731726145, intercept_y = 0.9201506620689085, y_pred = 0.01
Iteration 3179: slope = -0.9530812566504758, intercept_y = 0.9201696933601704, y_pred = 0.01
Iteration 3180: slope = -0.9531313903034696, intercept_y = 0.9201887057561383, y_pred = 0.01
Iteration 3181: slope = -0.9531814741810647, intercept_y = 0.9202076992755726, y_pred = 0.01
Iteration 3182: slope = -0.9532315083326807, intercept_y = 0.9202266739372147, y_pred = 0.01
Iteration 3183: slope = -0.9532814928076883, intercept_y = 0.9202456297597879, y_pred = 0.01
Iteration 3184: slope = -0.9533314276554091, intercept_y = 0.9202645667619964, y_pred = 0.01
Iteration 3185: slope = -0.9533813129251159, intercept_y = 0.9202834849625263, y_pred = 0.01
Iteration 3186: slope = -0.9534311486660322, intercept_y = 0.9203023843800449, y_pred = 0.01
Iteration 3187: slope = -0.953480934927333, intercept_y = 0.9203212650332008, y_pred = 0.01
Iteration 3188: slope = -0.9535306717581442, intercept_y = 0.9203401269406244, y_pred = 0.01
Iteration 3189: slope = -0.9535803592075432, intercept_y = 0.9203589701209274, y_pred = 0.01
Iteration 3190: slope = -0.9536299973245586, intercept_y = 0.9203777945927032, y_pred = 0.01
Iteration 3191: slope = -0.95367958615817, intercept_y = 0.9203966003745265, y_pred = 0.01
Iteration 3192: slope = -0.9537291257573087, intercept_y = 0.9204153874849539, y_pred = 0.01
Iteration 3193: slope = -0.9537786161708576, intercept_y = 0.9204341559425232, y_pred = 0.01
Iteration 3194: slope = -0.9538280574476505, intercept_y = 0.920452905765754, y_pred = 0.01
Iteration 3195: slope = -0.9538774496364733, intercept_y = 0.9204716369731475, y_pred = 0.01
Iteration 3196: slope = -0.9539267927860628, intercept_y = 0.9204903495831864, y_pred = 0.01
Iteration 3197: slope = -0.9539760869451082, intercept_y = 0.9205090436143354, y_pred = 0.01
Iteration 3198: slope = -0.9540253321622497, intercept_y = 0.9205277190850404, y_pred = 0.01
Iteration 3199: slope = -0.9540745284860797, intercept_y = 0.9205463760137294, y_pred = 0.01
Iteration 3200: slope = -0.9541236759651418, intercept_y = 0.9205650144188117, y_pred = 0.01
Iteration 3201: slope = -0.9541727746479319, intercept_y = 0.9205836343186786, y_pred = 0.01
Iteration 3202: slope = -0.9542218245828977, intercept_y = 0.9206022357317033, y_pred = 0.01
Iteration 3203: slope = -0.9542708258184386, intercept_y = 0.9206208186762402, y_pred = 0.01
Iteration 3204: slope = -0.9543197784029058, intercept_y = 0.9206393831706261, y_pred = 0.01
Iteration 3205: slope = -0.954368682384603, intercept_y = 0.9206579292331791, y_pred = 0.01
Iteration 3206: slope = -0.9544175378117855, intercept_y = 0.9206764568821995, y_pred = 0.01
Iteration 3207: slope = -0.9544663447326609, intercept_y = 0.920694966135969, y_pred = 0.01
Iteration 3208: slope = -0.9545151031953889, intercept_y = 0.9207134570127516, y_pred = 0.01
Iteration 3209: slope = -0.9545638132480813, intercept_y = 0.920731929530793, y_pred = 0.01
Iteration 3210: slope = -0.9546124749388022, intercept_y = 0.9207503837083206, y_pred = 0.01
Iteration 3211: slope = -0.9546610883155681, intercept_y = 0.920768819563544, y_pred = 0.01
Iteration 3212: slope = -0.9547096534263475, intercept_y = 0.9207872371146544, y_pred = 0.01
Iteration 3213: slope = -0.9547581703190616, intercept_y = 0.9208056363798253, y_pred = 0.01
Iteration 3214: slope = -0.9548066390415839, intercept_y = 0.9208240173772118, y_pred = 0.01
Iteration 3215: slope = -0.9548550596417404, intercept_y = 0.9208423801249512, y_pred = 0.01
Iteration 3216: slope = -0.9549034321673096, intercept_y = 0.9208607246411628, y_pred = 0.01
Iteration 3217: slope = -0.9549517566660224, intercept_y = 0.9208790509439477, y_pred = 0.01
Iteration 3218: slope = -0.9550000331855626, intercept_y = 0.9208973590513894, y_pred = 0.01
Iteration 3219: slope = -0.9550482617735664, intercept_y = 0.920915648981553, y_pred = 0.01
